[2075.5054562091827, 2122.1112697720528, 2161.4593082666397, 2161.211988300085, 2036.2801682054996, 2156.5485246777534, 2116.35405421257, 2215.584082722664, 2273.478768378496, 2267.3614181280136, 2282.311399847269, 2281.9756287038326, 2326.1680717766285, 2344.2632070481777, 2454.3982422947884, 2522.723156183958, 2572.1587938666344, 2694.103668600321, 2883.673322111368, 3122.236429810524, 3085.447432845831, 3056.54723110795, 2908.431747943163, 2704.132552653551, 2527.9050427377224, 2446.535641461611, 2384.0995790958405, 2318.009735375643, 2321.91149443388, 2281.0137821137905, 2240.008164167404, 2189.467398673296, 2197.586039543152, 2262.9904975295067, 2149.3293620944023, 2127.730823636055, 2121.0398739874363, 2184.3054553568363, 2107.227881461382, 2121.3803071677685, 2015.4524643719196]
[2207.1136040985584, 2290.422111183405, 2221.543724745512, 2172.2052499353886, 2173.121483683586, 2188.792298436165, 2194.674773991108, 2317.9256332218647, 2331.3415510356426, 2386.598399192095, 2379.884890139103, 2402.9617976248264, 2379.0676198601723, 2452.94159463048, 2622.8164860010147, 2720.2990318238735, 2688.2711616158485, 2745.8710731863976, 3120.887868285179, 3227.249529272318, 3270.559192687273, 3143.13030564785, 3083.476870983839, 2769.5295651853085, 2588.8991624116898, 2580.0880408883095, 2583.9493142068386, 2422.6595014333725, 2481.492730677128, 2314.572907447815, 2346.2375735342503, 2333.821090757847, 2244.6259168684483, 2304.6059890687466, 2280.246242761612, 2192.79747363925, 2218.6528472304344, 2311.1174944639206, 2175.2151340544224, 2119.869511038065, 2159.598258972168]
[2120.898897200823, 2240.0500222444534, 2195.3200032413006, 2206.6500184834003, 2230.827247530222, 2126.1391015052795, 2191.3565094172955, 2234.668611496687, 2267.000952154398, 2316.0035735070705, 2328.6885136663914, 2398.3960521519184, 2359.695926308632, 2415.1898650527, 2525.550742536783, 2600.260412991047, 2695.5606039464474, 2794.881377905607, 3061.2875987291336, 3212.881575345993, 3224.152575522661, 3106.342116355896, 2979.3245818912983, 2835.5598950386047, 2616.3430166840553, 2547.1240279376507, 2544.0309623777866, 2367.7983544766903, 2365.9226766824722, 2315.9186390936375, 2278.232661664486, 2268.6415374577045, 2136.9373163878918, 2329.655060470104, 2219.8503079414368, 2203.918908059597, 2160.8977077901363, 2230.321450650692, 2146.1468635201454, 2075.017874479294, 2107.915355473757]
[2266.3782593905926, 2232.2521403729916, 2195.5811971724033, 2148.2417757213116, 2123.1315467059612, 2183.6951174139977, 2239.867170035839, 2244.5000292360783, 2391.3486942350864, 2448.0926280915737, 2325.339010566473, 2312.1193154752254, 2324.5188414156437, 2408.597047865391, 2485.8792755901814, 2523.495940387249, 2737.437278419733, 2769.511877000332, 3009.5951913893223, 3169.2009969353676, 3226.32826218009, 3092.4345756471157, 2874.3245685994625, 2892.306470423937, 2522.063127756119, 2540.9365874528885, 2466.895007044077, 2404.032806843519, 2364.294679969549, 2291.2542583346367, 2277.3406923115253, 2308.7128080129623, 2277.6088141202927, 2318.577649921179, 2175.4114277362823, 2124.74002712965, 2186.1743504107, 2218.0144939422607, 2132.3628047704697, 2096.4329701960087, 2008.931855559349]
[2184.067881375551, 2289.132775694132, 2191.149784386158, 2122.0377095639706, 2226.219317495823, 2178.216534882784, 2276.2186389267445, 2296.004667878151, 2356.2028472423553, 2366.672557234764, 2350.026044398546, 2423.312756896019, 2457.7952305972576, 2468.2112781107426, 2577.0183095037937, 2695.571393340826, 2808.618336379528, 2910.334057420492, 3103.7190775871277, 3312.9778323173523, 3334.5256326794624, 3385.59941098094, 3022.3049189448357, 2950.909114718437, 2710.959955841303, 2534.881231844425, 2587.822561264038, 2500.2830324470997, 2389.4810178279877, 2353.1088076233864, 2445.548683524132, 2373.080060482025, 2184.712462514639, 2174.9044812321663, 2265.7590549886227, 2240.426090091467, 2120.514243900776, 2224.13134893775, 2173.3208464086056, 2170.1630196869373, 2194.4956642389297]
[2251.304372251034, 2200.771669983864, 2229.3808249533176, 2238.860205948353, 2213.2060295045376, 2248.751536667347, 2145.645638048649, 2406.905360341072, 2413.9242900013924, 2572.538532972336, 2524.993377774954, 2479.7116004526615, 2527.551812276244, 2528.3815125524998, 2758.722869604826, 2733.020025342703, 2955.539391219616, 3002.2170351445675, 3152.1517525315285, 3393.7708337306976, 3523.4197919368744, 3425.8836342692375, 3230.718086183071, 3064.5223039984703, 2846.262104123831, 2705.7857464253902, 2652.708983004093, 2497.0531130433083, 2401.295278221369, 2373.5911304354668, 2392.8671334683895, 2397.8354417979717, 2321.725648909807, 2371.0755186975002, 2255.2412511110306, 2359.3418006896973, 2249.226501584053, 2256.8330123126507, 2263.6293683350086, 2219.3163499832153, 2156.0560416281223]
[2185.1983823776245, 2221.7212926745415, 2306.654227554798, 2174.9584875404835, 2235.269026041031, 2289.1579759418964, 2162.6292210519314, 2362.5586290955544, 2382.8953893482685, 2439.0831165909767, 2524.579089730978, 2374.0553883612156, 2562.6374755203724, 2538.463448405266, 2637.2557965517044, 2820.415364176035, 2915.363845795393, 2931.6002885997295, 3141.605347931385, 3462.0529657900333, 3501.0636007785797, 3459.1328588426113, 3249.3746886849403, 3008.777302235365, 2805.074313789606, 2694.5638528466225, 2723.6489449739456, 2556.011794656515, 2522.568458646536, 2379.595456391573, 2352.0191285312176, 2279.3301350474358, 2323.859932243824, 2316.15340000391, 2331.138850569725, 2221.270321458578, 2347.217327237129, 2226.0103174448013, 2210.690588146448, 2206.583651572466, 2155.4978050887585]
[2248.347766637802, 2314.175862520933, 2310.9787673056126, 2134.523263812065, 2173.3556192219257, 2274.68345156312, 2139.8830991387367, 2295.1850595474243, 2445.0747289955616, 2485.70395681262, 2446.416593015194, 2437.0040190517902, 2470.115218639374, 2497.213311165571, 2670.0525213479996, 2729.5427327156067, 2900.4496504068375, 3031.702094435692, 3208.1780883073807, 3482.601870507002, 3513.7406714856625, 3451.4713281989098, 3227.4852290153503, 3033.626486748457, 2718.9351538419724, 2641.942108154297, 2688.168878555298, 2447.770120203495, 2474.1563173234463, 2403.485179692507, 2469.448823750019, 2375.1188575327396, 2362.395246088505, 2359.1621932685375, 2254.9434646368027, 2309.465419113636, 2215.5396318137646, 2153.8974746763706, 2193.805012792349, 2155.8112275898457, 2150.141630858183]
[2325.9947879314423, 2364.423579931259, 2387.248702943325, 2311.159777313471, 2312.112244963646, 2350.634635359049, 2369.0569040179253, 2383.4912821650505, 2558.5402623414993, 2546.947510063648, 2440.7428117394447, 2595.563779771328, 2709.407248467207, 2644.028936266899, 2817.380903363228, 2856.796634286642, 3045.5537898540497, 3232.0265867710114, 3446.346718251705, 3699.4330611228943, 3741.11385551095, 3637.0741070210934, 3282.333440542221, 3103.125352472067, 2956.0952040553093, 2845.93813174963, 2772.808279544115, 2615.472664564848, 2557.0381553173065, 2472.630964308977, 2575.4105241298676, 2483.6959674060345, 2526.829858392477, 2438.8208652436733, 2445.5963033139706, 2355.190257281065, 2260.301833808422, 2331.0512586236, 2313.946289330721, 2225.659303754568, 2288.2223982214928]
[2317.3492564857006, 2398.2807988524437, 2358.084522485733, 2369.6846977472305, 2282.3416519761086, 2293.6715131402016, 2337.5433933734894, 2483.3143857121468, 2470.112537652254, 2633.5794867277145, 2557.709754347801, 2597.8966345489025, 2697.337499976158, 2827.070793747902, 2850.405644208193, 2931.1160578131676, 3081.42344596982, 3261.1518841683865, 3511.2076443731785, 3753.2936446368694, 3879.8562574982643, 3853.3006240427494, 3574.6226691007614, 3356.834509551525, 3019.419661074877, 2987.228753775358, 2836.177342146635, 2684.3236218094826, 2590.6496231257915, 2573.8284180164337, 2563.684570491314, 2507.330295354128, 2445.567267626524, 2399.084108442068, 2409.2430767416954, 2426.916943371296, 2382.9727179408073, 2328.6552980840206, 2303.354180395603, 2288.6271204054356, 2261.0244093835354]
